Well Number,Standard Time (24 Hour) YYYY/MM/DD HH:MM:SS,Pressure (psia),Temperature (C),Logical Probe,Probe Status,Probe Description,Port Number,Port Description,Depth (m),Comments,Pressure Head = ((P2-Patm)/w) - (m),Piez. Zone Level (m) Dz = Dp - H,Head (m),Gradient
1,7/4/2024 12:50,118.92,4.47,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.93,4.47,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.93,4.47,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.93,4.47,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.93,4.47,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.93,4.47,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.93,4.47,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.93,4.45,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.93,4.45,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.94,4.45,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.94,4.45,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.94,4.45,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.94,4.45,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.95,4.45,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.95,4.45,1,Shoe Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.95,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.95,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.95,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.95,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:50,118.95,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,118.95,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,118.94,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,118.94,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,118.94,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,118.94,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,118.9,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,118.9,4.41,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,115.59,4.39,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,115.59,4.42,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,112.95,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,112.95,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.38,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.38,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.01,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.01,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.32,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.32,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.07,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.07,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.28,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.28,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.11,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.11,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.24,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.24,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.15,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.15,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.21,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.21,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.17,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.17,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.18,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.18,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.2,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.2,4.4,1,Run (Shoe) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.2,4.4,1,Run (Arm) - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.16,4.4,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.2,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.17,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.18,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.45,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.18,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.19,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.18,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,113.21,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:51,111.96,4.42,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,109.57,4.42,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,108.79,4.42,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,108.35,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,107.8,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,108.48,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,108.4,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,108.38,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,108.4,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,108.39,4.43,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,108.4,4.42,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 12:52,108.4,4.42,1,Arm Out - Valve Closed,Tool #1,11,Port 11,104.85,,,,,
1,7/4/2024 13:04,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.2,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.21,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.21,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:04,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.21,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.21,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.21,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,104.06,4.23,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,103.89,4.22,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,103.63,4.22,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,103.24,4.22,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,103,4.22,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.78,4.22,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.92,4.22,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.82,4.22,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.89,4.22,1,Arm Out - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.9,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.9,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.83,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.83,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.9,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.9,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.83,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.83,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.89,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.89,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.89,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.88,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.88,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.84,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.84,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.88,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.88,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.88,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.85,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.85,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.86,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.86,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.89,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.89,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.85,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.85,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.88,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.88,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.86,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.86,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Arm) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.17,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.86,4.17,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.86,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.87,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:05,102.83,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,103.01,4.19,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,103.28,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,104.53,4.21,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,106.96,4.23,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,109.72,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,112.74,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,116.94,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,117.8,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.98,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,122.51,4.21,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,122.43,4.21,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,122.39,4.21,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,122.36,4.21,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,122.29,4.21,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.9,4.19,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.88,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.89,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.91,4.22,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.93,4.21,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.95,4.21,1,Arm In - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.95,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.95,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.95,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.95,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.95,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.95,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.94,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.94,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.97,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.97,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.94,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.94,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.94,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.94,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.89,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.89,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.95,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.95,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.87,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.87,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.94,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.94,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.88,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.88,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.96,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
1,7/4/2024 13:06,121.88,4.18,1,Run (Home) - Valve Closed,Tool #1,10,Port 10,110.03,,,,,
